Transaction_Amount,Transaction_Hour,If_tran_amount_less_than_10k,Is_Business_Hour,Is_Night_Hour,Is_Round_Amount
9871.30375056283,4,1,0,1,0
6011.240373997998,13,1,1,0,0
9955.752352929449,19,1,0,0,0
1352.6720355329385,8,1,0,0,0
12326.710348836988,14,0,1,0,0
1220.9434157776363,4,1,0,1,0
1124.2996550375417,8,1,0,0,0
39672.25900984688,11,0,1,0,0
3115.3717010471964,13,1,1,0,0
9283.755011713456,10,1,1,0,0
1334.0358812311383,14,1,1,0,0
5448.423827532085,13,1,1,0,0
39712.86006339463,3,0,0,1,0
6323.713010166237,19,1,0,0,0
7099.449038463045,9,1,1,0,0
2740.999244845492,0,1,0,1,0
1934.0555414517128,17,1,1,0,0
7050.544206103929,7,1,0,0,0
8984.67250024211,6,1,0,0,0
208.84770789029824,13,1,1,0,0
4475.688833797191,13,1,1,0,0
4522.027105332093,14,1,1,0,0
6728.481828464887,1,1,0,1,0
3987.641627643749,12,1,1,0,0
6652.163705495621,16,1,1,0,0
893.7019593967623,6,1,0,0,0
6396.80967733718,7,1,0,0,0
5238.172870200969,9,1,1,0,0
2539.133727033918,9,1,1,0,0
5857.479078300027,15,1,1,0,0
7267.164939663147,10,1,1,0,0
9135.815123237424,13,1,1,0,0
2776.623141920418,4,1,0,1,0
3449.503504793712,10,1,1,0,0
2597.66357300188,9,1,1,0,0
1522.363801698522,7,1,0,0,0
2054.76037912352,11,1,1,0,0
6751.066268883813,10,1,1,0,0
337.6259389195548,11,1,1,0,0
7904.840250864404,13,1,1,0,0
5464.277478098367,16,1,1,0,0
6400.02304023246,17,1,1,0,0
8386.647195895626,10,1,1,0,0
185.31950665603296,18,1,0,0,0
2855.5695999786376,14,1,1,0,0
6283.054462285748,16,1,1,0,0
1157.421009350543,3,1,0,1,0
8342.023944155371,18,1,0,0,0
1320.0265880541267,15,1,1,0,0
4503.594232559827,14,1,1,0,0
2905.98191656512,22,1,0,1,0
897.669460824198,6,1,0,0,0
1601.429634474504,6,1,0,0,0
7627.839137526785,1,1,0,1,0
9682.883473490465,8,1,0,0,0
37871.82055857365,16,0,1,0,0
5731.752996456847,14,1,1,0,0
1873.699599116068,19,1,0,0,0
3919.622664230644,18,1,0,0,0
6914.521278053663,11,1,1,0,0
41753.43648594465,15,0,1,0,0
2416.937914898224,7,1,0,0,0
4492.68342089595,9,1,1,0,0
4232.320562291082,17,1,1,0,0
473.16646779401646,14,1,1,0,0
8256.752755959906,4,1,0,1,0
9454.724215965842,9,1,1,0,0
5379.36980026223,14,1,1,0,0
4155.351733126647,10,1,1,0,0
5693.650529780231,17,1,1,0,0
2369.359561407918,15,1,1,0,0
5479.952358543261,13,1,1,0,0
5976.150779475056,12,1,1,0,0
1688.4194186708703,14,1,1,0,0
2357.583925493297,17,1,1,0,0
5906.770598567744,3,1,0,1,0
8400.230663212104,15,1,1,0,0
6376.022454983053,8,1,0,0,0
8977.080938376983,5,1,0,1,0
2750.697940266159,9,1,1,0,0
9433.892930066995,8,1,0,0,0
36592.310343209785,12,0,1,0,0
8482.324733508609,16,1,1,0,0
606.487348303766,18,1,0,0,0
5126.762328127955,12,1,1,0,0
5486.303293432736,15,1,1,0,0
1727.4503323518206,21,1,0,0,0
9690.92188947306,9,1,1,0,0
5369.280897732998,10,1,1,0,0
1229.4341746056523,10,1,1,0,0
7839.938147756211,17,1,1,0,0
1100.2524831943915,23,1,0,1,0
5765.03748015127,14,1,1,0,0
6897.431577457158,3,1,0,1,0
8477.702008517868,19,1,0,0,0
8777.994012714957,2,1,0,1,0
3892.688291141775,10,1,1,0,0
1132.5952516962816,12,1,1,0,0
9701.15934441587,9,1,1,0,0
3741.319246132587,12,1,1,0,0
3282.485946652784,21,1,0,0,0
8609.629273645452,11,1,1,0,0
6863.940933027795,11,1,1,0,0
9955.13654595732,9,1,1,0,0
2423.834020655491,17,1,1,0,0
4906.852436928379,9,1,1,0,0
452.30769475330976,6,1,0,0,0
3432.04574984162,16,1,1,0,0
5272.32828256624,14,1,1,0,0
8454.691378754103,3,1,0,1,0
7322.371559368496,21,1,0,0,0
864.0793617118063,8,1,0,0,0
6658.308092820068,8,1,0,0,0
3101.572640274236,13,1,1,0,0
4807.92670284606,14,1,1,0,0
3736.303760729794,1,1,0,1,0
1623.4551565636657,9,1,1,0,0
7617.2833996754225,8,1,0,0,0
3740.44981433429,11,1,1,0,0
4422.043864521015,15,1,1,0,0
7858.754874620947,9,1,1,0,0
3185.62794220908,18,1,0,0,0
782.9320962248382,13,1,1,0,0
6309.230907895549,13,1,1,0,0
247.06075670178,19,1,0,0,0
6262.592658586126,15,1,1,0,0
598.1467131202384,8,1,0,0,0
2919.636053842552,8,1,0,0,0
7315.769141840951,1,1,0,1,0
2045.0244858995345,20,1,0,0,0
5119.383443066572,9,1,1,0,0
7958.005410585684,12,1,1,0,0
4929.07191926718,9,1,1,0,0
2398.6734692583445,14,1,1,0,0
3989.268682933579,10,1,1,0,0
6907.76049802012,12,1,1,0,0
8318.34643934865,8,1,0,0,0
4864.130849141462,13,1,1,0,0
1515.4746606410222,13,1,1,0,0
6975.800134380272,15,1,1,0,0
9630.859724675784,10,1,1,0,0
6264.51589486065,10,1,1,0,0
2376.708170482118,14,1,1,0,0
1822.5294249116128,17,1,1,0,0
9701.302674392044,14,1,1,0,0
37085.09954295607,4,0,0,1,0
4029.143511119599,16,1,1,0,0
2464.328242835305,14,1,1,0,0
9878.088864607167,13,1,1,0,0
3078.7979052644805,12,1,1,0,0
4903.655482449611,14,1,1,0,0
8077.855535764332,21,1,0,0,0
8768.722944896941,15,1,1,0,0
7952.49410798828,12,1,1,0,0
3923.354077065688,12,1,1,0,0
9563.24660231929,7,1,0,0,0
1613.9846029202436,18,1,0,0,0
3234.0475023565605,19,1,0,0,0
9707.70541967824,15,1,1,0,0
3570.85599203968,21,1,0,0,0
2597.6357660628323,12,1,1,0,0
3475.148898640592,18,1,0,0,0
4271.681626315137,9,1,1,0,0
1478.6542472948704,19,1,0,0,0
9636.30381209533,9,1,1,0,0
5026.232940047155,6,1,0,0,0
5722.377569131881,5,1,0,1,0
5797.364578020091,17,1,1,0,0
881.7157365270124,5,1,0,1,0
6712.724560421831,12,1,1,0,0
6576.279985678701,6,1,0,0,0
1411.327027128731,9,1,1,0,0
8629.878256590931,13,1,1,0,0
9450.736158573356,2,1,0,1,0
8398.615847935554,21,1,0,0,0
489.6432483355023,3,1,0,1,0
9929.358516784954,19,1,0,0,0
3981.334317778365,8,1,0,0,0
5137.507609795863,12,1,1,0,0
3815.390758496139,3,1,0,1,0
9332.283547269995,20,1,0,0,0
8940.699941229412,20,1,0,0,0
2387.409411425319,19,1,0,0,0
6704.734925885198,18,1,0,0,0
1346.6864057292082,14,1,1,0,0
3402.587490389133,14,1,1,0,0
877.8485433375504,0,1,0,1,0
514.5740186100388,13,1,1,0,0
2551.305634764172,3,1,0,1,0
1933.250926320065,12,1,1,0,0
31292.410535196424,21,0,0,0,0
6338.817225396508,12,1,1,0,0
3078.394388876203,9,1,1,0,0
572.9877289812317,6,1,0,0,0
6105.883683301068,21,1,0,0,0
5727.306329150357,19,1,0,0,0
8404.252157728302,10,1,1,0,0
9902.832903620334,6,1,0,0,0
3989.819622649404,10,1,1,0,0
9869.282963398757,15,1,1,0,0
3880.820492924016,15,1,1,0,0
8088.1513942606525,12,1,1,0,0
9115.959017117984,14,1,1,0,0
5032.998647084654,20,1,0,0,0
4044.7983657996,14,1,1,0,0
212.38972955268136,13,1,1,0,0
2260.036384531953,4,1,0,1,0
922.0006635630356,9,1,1,0,0
7444.031740564321,10,1,1,0,0
102.24745132251157,21,1,0,0,0
3408.397623537875,14,1,1,0,0
47445.85341728452,14,0,1,0,0
9953.67755644909,7,1,0,0,0
2467.643851633448,4,1,0,1,0
729.5906187038161,11,1,1,0,0
4603.557739958955,7,1,0,0,0
7836.297459247831,12,1,1,0,0
2608.3878667302297,7,1,0,0,0
7441.931192890057,15,1,1,0,0
8739.156749547074,16,1,1,0,0
4450.726205777178,11,1,1,0,0
9201.061142849518,1,1,0,1,0
8038.146219124816,9,1,1,0,0
9570.575575070674,9,1,1,0,0
7247.731969553271,17,1,1,0,0
35838.0612444818,11,0,1,0,0
7404.1703642405855,6,1,0,0,0
9153.78828324588,3,1,0,1,0
975.9872778119512,17,1,1,0,0
1347.294073825679,12,1,1,0,0
8876.40827543224,10,1,1,0,0
4112.315745044191,21,1,0,0,0
6953.615276622546,19,1,0,0,0
8744.344876890867,23,1,0,1,0
8759.121280467361,16,1,1,0,0
2165.4452883553085,6,1,0,0,0
408.3448695617781,4,1,0,1,0
7645.137165252038,2,1,0,1,0
7959.361383599631,15,1,1,0,0
6620.548269683172,7,1,0,0,0
3858.575148447775,21,1,0,0,0
4557.175150423222,14,1,1,0,0
7551.14201498109,9,1,1,0,0
7413.163708265199,10,1,1,0,0
3767.494735452132,18,1,0,0,0
3435.1900175467044,19,1,0,0,0
2522.731543325943,18,1,0,0,0
6556.367945240632,7,1,0,0,0
5658.135936211325,17,1,1,0,0
717.6388850543462,13,1,1,0,0
9862.164116311294,14,1,1,0,0
5031.639397169623,20,1,0,0,0
24525.30361037849,10,0,1,0,0
6347.641258746906,15,1,1,0,0
9412.49275556193,12,1,1,0,0
1678.8139068969058,21,1,0,0,0
9859.012701627871,17,1,1,0,0
8689.383067302548,12,1,1,0,0
2282.437291412762,18,1,0,0,0
5943.329635954082,10,1,1,0,0
9088.475581129036,20,1,0,0,0
5344.825666835533,11,1,1,0,0
8901.392502345956,14,1,1,0,0
4214.299414306607,7,1,0,0,0
4567.360424876594,14,1,1,0,0
4522.145313687439,13,1,1,0,0
9652.687142229815,14,1,1,0,0
3237.4150128743186,16,1,1,0,0
2003.161134915642,9,1,1,0,1
6663.306289655436,12,1,1,0,0
9153.47132426008,13,1,1,0,0
9987.051271639164,14,1,1,0,0
5452.374220307967,19,1,0,0,0
6989.9989572855575,10,1,1,0,0
6179.829632513894,13,1,1,0,0
4282.80689185994,9,1,1,0,0
1991.754559019644,15,1,1,0,0
617.5108432574515,2,1,0,1,0
1598.811984523306,9,1,1,0,0
41306.062512915065,0,0,0,1,0
6252.300872955894,7,1,0,0,0
7844.833906692849,17,1,1,0,0
1765.0479884327635,3,1,0,1,0
7520.803482423212,16,1,1,0,0
932.9015134859884,23,1,0,1,0
6058.025855809952,6,1,0,0,0
3570.466244626504,17,1,1,0,0
6032.248148935736,17,1,1,0,0
9757.4833977317,21,1,0,0,0
4548.113096450416,5,1,0,1,0
368.93030271181664,18,1,0,0,0
6426.648264435638,8,1,0,0,0
5884.127373726769,16,1,1,0,0
8357.39050715536,11,1,1,0,0
1587.9248519688067,2,1,0,1,0
9613.635072630135,12,1,1,0,0
9067.619633551776,13,1,1,0,0
3910.7063953891775,7,1,0,0,0
4001.034036600805,22,1,0,1,1
9312.72465781218,2,1,0,1,0
6872.985635290829,8,1,0,0,0
2430.058909531841,14,1,1,0,0
9806.644879674102,6,1,0,0,0
8036.306294307869,3,1,0,1,0
2618.2222587534434,5,1,0,1,0
8811.902887770875,17,1,1,0,0
3619.0253103589966,18,1,0,0,0
2065.375759936328,12,1,1,0,0
9721.880758022586,10,1,1,0,0
8708.662229955684,3,1,0,1,0
1143.36823484758,17,1,1,0,0
6209.605654230853,3,1,0,1,0
4467.449710805818,16,1,1,0,0
7458.252511386436,2,1,0,1,0
4541.618170340431,13,1,1,0,0
4446.996459936592,18,1,0,0,0
3019.523313322453,22,1,0,1,0
5100.618617085524,9,1,1,0,0
6745.242488862806,13,1,1,0,0
9275.457957681909,7,1,0,0,0
9493.017933270748,8,1,0,0,0
1611.1631707892182,11,1,1,0,0
962.131298511342,22,1,0,1,0
5894.42285316345,21,1,0,0,0
5976.88405247655,17,1,1,0,0
7535.902478708069,11,1,1,0,0
9672.021326206705,13,1,1,0,0
3438.00789152538,6,1,0,0,0
8539.319641622578,16,1,1,0,0
1395.5923905418483,13,1,1,0,0
555.3801533733305,19,1,0,0,0
4554.789947085717,9,1,1,0,0
5511.270731638918,6,1,0,0,0
7579.200720437639,10,1,1,0,0
215.27286018114944,1,1,0,1,0
3695.209135666912,14,1,1,0,0
6404.696040484503,15,1,1,0,0
3746.269069350284,9,1,1,0,0
1183.7659417169714,2,1,0,1,0
9841.442261603825,12,1,1,0,0
3243.424482849868,13,1,1,0,0
6343.996389288772,14,1,1,0,0
7352.133109780707,2,1,0,1,0
8275.467553399038,20,1,0,0,0
2811.483304365417,3,1,0,1,0
6762.939003890137,14,1,1,0,0
9382.33798764036,2,1,0,1,0
6228.682739062247,18,1,0,0,0
23156.791128428973,16,0,1,0,0
9641.804603512492,14,1,1,0,0
5964.989156631903,13,1,1,0,0
8965.17663365707,10,1,1,0,0
9633.876489621232,15,1,1,0,0
1993.4546958991928,21,1,0,0,0
9606.670701984469,12,1,1,0,0
35499.95211736653,6,0,0,0,0
544.0746599567707,8,1,0,0,0
6367.07132554808,6,1,0,0,0
9461.465957155797,17,1,1,0,0
1047.8708125685775,15,1,1,0,0
2583.5902592962234,16,1,1,0,0
9637.488000048368,4,1,0,1,0
7496.776761731921,0,1,0,1,0
8230.923404353973,10,1,1,0,0
4927.02768789572,7,1,0,0,0
3267.839503452091,6,1,0,0,0
8807.175215949732,2,1,0,1,0
4825.942859666021,0,1,0,1,0
3442.052581724513,6,1,0,0,0
2085.389565262304,16,1,1,0,0
9253.121292405884,11,1,1,0,0
2783.581816010487,23,1,0,1,0
8376.729144048555,16,1,1,0,0
3534.5466497877223,4,1,0,1,0
8028.492404538619,11,1,1,0,0
9100.370817823585,1,1,0,1,0
4553.992431587441,18,1,0,0,0
7105.3335730003255,15,1,1,0,0
2075.559425753898,19,1,0,0,0
3457.7747661607164,18,1,0,0,0
339.47427076052554,12,1,1,0,0
2538.6012994515463,20,1,0,0,0
6220.1039833784,0,1,0,1,0
5174.769401382879,15,1,1,0,0
7800.525217403766,9,1,1,0,0
351.2995346817538,11,1,1,0,0
5123.423096498517,12,1,1,0,0
8878.745409203228,19,1,0,0,0
3586.734422225308,2,1,0,1,0
9970.535427061182,15,1,1,0,0
8122.475411460815,17,1,1,0,0
9072.824350656325,15,1,1,0,0
8364.974414076261,7,1,0,0,0
4424.385105187663,12,1,1,0,0
19676.230903670315,16,0,1,0,0
3321.1316120785914,0,1,0,1,0
113.39954095741926,16,1,1,0,0
2026.5813595415275,9,1,1,0,0
574.7335933937406,16,1,1,0,0
6696.765909175003,18,1,0,0,0
3859.499437994196,7,1,0,0,0
12034.158753349591,13,0,1,0,0
9828.13871547191,15,1,1,0,0
17618.279881201837,12,0,1,0,0
1817.719173851449,16,1,1,0,0
947.931012755066,3,1,0,1,0
4451.233560609924,8,1,0,0,0
1455.0308520511232,6,1,0,0,0
5116.516633065385,10,1,1,0,0
7592.81883991231,13,1,1,0,0
9810.79405643242,18,1,0,0,0
3398.759989711653,19,1,0,0,0
28023.299712644697,14,0,1,0,0
4353.33662385261,6,1,0,0,0
248.470155233276,20,1,0,0,0
9103.620334347155,10,1,1,0,0
1942.217935260299,16,1,1,0,0
33963.9730041101,11,0,1,0,0
6633.1820716923385,12,1,1,0,0
5510.94128773068,15,1,1,0,0
4876.198806163336,19,1,0,0,0
4111.046514353189,13,1,1,0,0
2383.091899480999,2,1,0,1,0
2669.547271373712,21,1,0,0,0
3855.340056623243,17,1,1,0,0
9332.901320006204,10,1,1,0,0
3106.562407303444,21,1,0,0,0
6045.844907762174,8,1,0,0,0
5634.127861686415,5,1,0,1,0
8479.844947428588,8,1,0,0,0
4126.65333711428,3,1,0,1,0
5261.790875842492,0,1,0,1,0
4327.986107104988,7,1,0,0,0
5491.300993089538,9,1,1,0,0
556.0387106174537,13,1,1,0,0
207.01891690480852,4,1,0,1,0
493.95176349562456,14,1,1,0,0
3197.4702953209035,13,1,1,0,0
4212.470262861095,8,1,0,0,0
6083.83643537649,21,1,0,0,0
5161.778406324424,17,1,1,0,0
7079.199931994214,4,1,0,1,0
1358.9791085082254,21,1,0,0,0
8243.48628048775,2,1,0,1,0
1492.9034161546597,11,1,1,0,0
1856.8926845760257,15,1,1,0,0
6453.371396817409,14,1,1,0,0
1251.9109726683278,5,1,0,1,0
4791.746276962173,11,1,1,0,0
47797.89683286018,12,0,1,0,0
8379.941263259241,15,1,1,0,0
37883.64553043034,15,0,1,0,0
8718.7527688085,10,1,1,0,0
5743.035522714624,10,1,1,0,0
6754.609553525233,14,1,1,0,0
8963.030936527222,16,1,1,0,0
814.6920504848616,16,1,1,0,0
1712.8878936790725,15,1,1,0,0
861.9425552012725,12,1,1,0,0
3131.462288515936,12,1,1,0,0
9775.660585435518,15,1,1,0,0
3515.983996835501,7,1,0,0,0
7935.634647451971,15,1,1,0,0
1367.5257598429894,13,1,1,0,0
2896.872009394529,19,1,0,0,0
9207.4764801519,21,1,0,0,0
7828.99549983485,17,1,1,0,0
3613.3992180215214,16,1,1,0,0
5029.19311797183,9,1,1,0,0
25418.817387989417,4,0,0,1,0
6139.458320236687,7,1,0,0,0
825.0582350590547,0,1,0,1,0
6187.956537095081,16,1,1,0,0
9205.802376958243,13,1,1,0,0
2329.32508504018,21,1,0,0,0
7768.295305162519,16,1,1,0,0
693.3787352260906,13,1,1,0,0
33841.20643799205,5,0,0,1,0
9406.84018398476,15,1,1,0,0
5942.693371337094,18,1,0,0,0
5871.101950731607,1,1,0,1,0
43788.3666830345,9,0,1,0,0
4458.761518428287,9,1,1,0,0
397.22742675565945,20,1,0,0,0
5656.861303650257,14,1,1,0,0
242.36193466756967,4,1,0,1,0
2698.57267363452,13,1,1,0,0
4599.502000136187,13,1,1,0,0
3124.385151203775,6,1,0,0,0
2732.425732807344,19,1,0,0,0
4999.834684858652,14,1,1,0,0
4978.421067290431,9,1,1,0,0
7777.781712309817,21,1,0,0,0
1087.1896919444894,23,1,0,1,0
2757.8822542790067,5,1,0,1,0
9544.151118834092,14,1,1,0,0
569.3673821507007,21,1,0,0,0
587.2378330389992,17,1,1,0,0
3787.706876945793,20,1,0,0,0
1740.74120377872,19,1,0,0,0
9719.67083685479,18,1,0,0,0
9009.328898516913,22,1,0,1,1
4630.768391471851,11,1,1,0,0
5104.150317270831,14,1,1,0,0
763.3967071992275,21,1,0,0,0
3695.864726238846,20,1,0,0,0
3696.5489836576303,13,1,1,0,0
3349.179513109882,1,1,0,1,0
1929.7153012776,15,1,1,0,0
4010.632991444423,14,1,1,0,0
4068.0281745432712,22,1,0,1,0
5842.299374392931,2,1,0,1,0
8403.814378988378,13,1,1,0,0
9687.070409406806,2,1,0,1,0
1047.2364588581534,10,1,1,0,0
2797.1526547436174,8,1,0,0,0
5265.603834646069,2,1,0,1,0
9244.017087784208,15,1,1,0,0
161.2136603222362,16,1,1,0,0
5567.593995196023,12,1,1,0,0
1613.1526187857028,20,1,0,0,0
9409.5995265095,17,1,1,0,0
5841.259511751072,19,1,0,0,0
3742.245497139336,18,1,0,0,0
2645.55112362894,13,1,1,0,0
9598.84920213391,8,1,0,0,0
6543.035076198175,9,1,1,0,0
6285.628712009682,13,1,1,0,0
2177.855466053204,19,1,0,0,0
1194.2668032886386,6,1,0,0,0
4889.105479273101,8,1,0,0,0
1442.9128634205792,3,1,0,1,0
544.5769487576014,14,1,1,0,0
1070.178071644556,8,1,0,0,0
1841.137915561336,13,1,1,0,0
331.9628251817759,12,1,1,0,0
2825.998243954388,21,1,0,0,0
3542.963349023809,11,1,1,0,0
7972.351120101053,13,1,1,0,0
8089.552394142856,10,1,1,0,0
5892.843180603861,13,1,1,0,0
307.3341692450059,10,1,1,0,0
1348.6366767018892,22,1,0,1,0
4798.371039047408,21,1,0,0,0
6068.53153427019,11,1,1,0,0
3161.4450357354845,16,1,1,0,0
2040.0078483627408,11,1,1,0,0
8440.249098174485,16,1,1,0,0
5306.345164747547,13,1,1,0,0
2564.937478743881,16,1,1,0,0
6494.040213035067,6,1,0,0,0
5174.897819242566,11,1,1,0,0
7101.353948954199,16,1,1,0,0
1971.679694751875,14,1,1,0,0
2690.6245633017334,10,1,1,0,0
3820.9181346579694,18,1,0,0,0
9473.391801759655,14,1,1,0,0
8225.58434269571,13,1,1,0,0
6117.653714283876,13,1,1,0,0
8462.509175129071,11,1,1,0,0
1993.571362138796,11,1,1,0,0
5602.565189755498,22,1,0,1,0
6105.87224414389,11,1,1,0,0
41229.30920114679,18,0,0,0,0
4942.751645763409,13,1,1,0,0
2013.8650735257047,15,1,1,0,0
9140.627494057167,10,1,1,0,0
2753.3991078611352,2,1,0,1,0
5759.974512926342,11,1,1,0,0
7596.613740423811,13,1,1,0,0
8370.418754621982,16,1,1,0,0
872.0612835867405,10,1,1,0,0
3834.73593057266,16,1,1,0,0
8331.1999794779,7,1,0,0,0
9191.5032518074,4,1,0,1,0
1467.3022767953075,3,1,0,1,0
4300.858685904929,8,1,0,0,0
5983.289834139371,12,1,1,0,0
4161.596542817482,13,1,1,0,0
7068.269066974668,23,1,0,1,0
3240.5093876355804,10,1,1,0,0
456.55028226682987,16,1,1,0,0
6742.357494295275,11,1,1,0,0
2775.181904402624,18,1,0,0,0
2835.282854703485,16,1,1,0,0
1893.5332793167693,10,1,1,0,0
101.33332605140018,13,1,1,0,0
8793.821178082499,11,1,1,0,0
9430.89352086053,14,1,1,0,0
2729.0516356445555,11,1,1,0,0
8045.366123667737,3,1,0,1,0
9419.560142078824,20,1,0,0,0
5617.080641603207,16,1,1,0,0
3762.6189721178166,23,1,0,1,0
1827.3605168533584,11,1,1,0,0
5596.873374923667,16,1,1,0,0
9156.458000052768,20,1,0,0,0
6953.660973442014,9,1,1,0,0
323.3661013712323,10,1,1,0,0
4692.46768572784,11,1,1,0,0
4990.221527262526,9,1,1,0,0
5182.488087048493,10,1,1,0,0
7394.313201202459,19,1,0,0,0
6416.479892659082,19,1,0,0,0
465.14389186252015,12,1,1,0,0
45632.9652604251,0,0,0,1,0
1878.447302107099,10,1,1,0,0
5532.984538619798,16,1,1,0,0
3271.652331501987,13,1,1,0,0
4956.583787816273,17,1,1,0,0
4266.454738187578,13,1,1,0,0
17822.825884060923,10,0,1,0,0
2490.6147165010584,19,1,0,0,0
5501.06059743844,9,1,1,0,0
4577.550105101896,19,1,0,0,0
1020.9076795601266,15,1,1,0,0
3321.3155604771346,17,1,1,0,0
3097.170994764203,8,1,0,0,0
9496.934319212483,10,1,1,0,0
4209.52682887419,22,1,0,1,0
4091.353577963064,8,1,0,0,0
6827.828451378698,13,1,1,0,0
3310.536506402677,23,1,0,1,0
8276.358327597301,11,1,1,0,0
5280.010581823173,16,1,1,0,0
5826.497338962138,9,1,1,0,0
4346.6118769853065,8,1,0,0,0
2786.404429892808,9,1,1,0,0
4067.153539604852,1,1,0,1,0
3255.972679119873,13,1,1,0,0
3418.2244609242694,15,1,1,0,0
3795.3889218532745,17,1,1,0,0
1224.1066051841276,20,1,0,0,0
9367.077948313314,20,1,0,0,0
1370.5359235588635,11,1,1,0,0
5012.465394782497,18,1,0,0,0
6472.68524959422,12,1,1,0,0
1029.093262466403,6,1,0,0,0
8195.62070623172,10,1,1,0,0
14344.296093859704,15,0,1,0,0
7959.949043182765,21,1,0,0,0
3386.474950262906,9,1,1,0,0
7666.334172334195,16,1,1,0,0
5319.850555964052,15,1,1,0,0
847.6426245702542,8,1,0,0,0
1294.1744880248475,13,1,1,0,0
8957.895941883296,9,1,1,0,0
6946.699297826895,17,1,1,0,0
5958.306477959263,11,1,1,0,0
9893.570839502148,17,1,1,0,0
1645.7545613279185,11,1,1,0,0
4409.98820533414,13,1,1,0,0
3971.4221248232334,14,1,1,0,0
5051.459363740051,13,1,1,0,0
17226.196083646813,16,0,1,0,0
3711.377632586999,11,1,1,0,0
490.6099160870123,11,1,1,0,0
2352.3578477940505,8,1,0,0,0
8167.088372822797,6,1,0,0,0
6950.219422615935,13,1,1,0,0
8668.348164537443,10,1,1,0,0
4803.018272507341,6,1,0,0,0
7872.456841829442,21,1,0,0,0
1887.5153414154747,5,1,0,1,0
2875.033715506432,9,1,1,0,0
6580.095194609567,23,1,0,1,0
664.7846846762665,7,1,0,0,0
6351.657804515311,15,1,1,0,0
8881.268513800396,19,1,0,0,0
9499.304653587,14,1,1,0,0
7180.975551927913,9,1,1,0,0
3483.649964457274,14,1,1,0,0
2818.917445030476,14,1,1,0,0
6386.792049938806,19,1,0,0,0
17936.404047742508,10,0,1,0,0
777.5910299510001,2,1,0,1,0
2345.4604759200765,8,1,0,0,0
8261.443552767432,2,1,0,1,0
4850.288765388394,8,1,0,0,0
6725.086820041514,21,1,0,0,0
4499.907302002153,13,1,1,0,0
6692.210997030516,16,1,1,0,0
7798.728581761084,12,1,1,0,0
4152.765945041088,12,1,1,0,0
2795.6501166955386,10,1,1,0,0
1790.88487872518,14,1,1,0,0
4933.099015378582,16,1,1,0,0
4707.855540180584,12,1,1,0,0
7283.897413536375,20,1,0,0,0
3571.6761913336427,5,1,0,1,0
8813.612303715421,15,1,1,0,0
25019.944880828807,15,0,1,0,0
3794.819485338837,13,1,1,0,0
27112.93826553,19,0,0,0,0
9475.951321249551,11,1,1,0,0
6628.292085375259,6,1,0,0,0
924.1675570432074,6,1,0,0,0
5386.423484612896,18,1,0,0,0
810.1081677557597,11,1,1,0,0
15825.149541018058,9,0,1,0,0
4587.9156248755535,12,1,1,0,0
5566.448351440907,11,1,1,0,0
2321.737220611104,5,1,0,1,0
5524.864801071208,12,1,1,0,0
660.5363924804469,6,1,0,0,0
3872.972985261848,16,1,1,0,0
7091.091806622156,12,1,1,0,0
8989.60440405592,17,1,1,0,0
3413.544997808284,20,1,0,0,0
4094.076892636518,16,1,1,0,0
2412.4958081267087,23,1,0,1,0
8311.84132254651,14,1,1,0,0
6583.2619941119165,11,1,1,0,0
9513.242156980728,9,1,1,0,0
4649.213914327162,13,1,1,0,0
23005.317136010577,17,0,1,0,1
187.73765933822864,11,1,1,0,0
8405.234547080589,8,1,0,0,0
9480.526595696085,12,1,1,0,0
7065.787490884417,16,1,1,0,0
8539.366922913861,15,1,1,0,0
3549.583482401192,19,1,0,0,0
9078.249647020177,5,1,0,1,0
8028.907953292909,17,1,1,0,0
3414.9601940660145,20,1,0,0,0
7607.250853968596,14,1,1,0,0
3274.7297211795253,5,1,0,1,0
4857.326528956489,14,1,1,0,0
4946.792549835373,23,1,0,1,0
5458.032828211672,20,1,0,0,0
9866.745187583136,22,1,0,1,0
2119.342581129325,0,1,0,1,0
6664.484718605592,9,1,1,0,0
9239.60832201695,14,1,1,0,0
1605.6802996172792,1,1,0,1,0
2543.6377161701603,18,1,0,0,0
9801.534183524223,21,1,0,0,0
4162.51819037066,0,1,0,1,0
47160.83542867204,15,0,1,0,0
1788.0803246089818,15,1,1,0,0
3912.082415430458,13,1,1,0,0
4476.013443655825,2,1,0,1,0
498.7863503834068,11,1,1,0,0
6006.960879061443,15,1,1,0,1
4647.042846724575,13,1,1,0,0
8137.455776680408,8,1,0,0,0
5021.532988919422,15,1,1,0,0
2078.5425760548424,13,1,1,0,0
3427.700686599262,17,1,1,0,0
5594.785913143332,9,1,1,0,0
534.5655322231077,16,1,1,0,0
3506.162925091627,9,1,1,0,0
6041.888708575772,8,1,0,0,0
6233.314851514963,15,1,1,0,0
4750.592978020499,14,1,1,0,0
349.4458396337683,20,1,0,0,0
1960.057625515525,5,1,0,1,0
9731.83148149446,20,1,0,0,0
2151.8896907198323,18,1,0,0,0
6543.969305918372,21,1,0,0,0
3942.1293688412657,11,1,1,0,0
4305.037600999645,14,1,1,0,0
3797.932665500859,16,1,1,0,0
3272.9875152174995,23,1,0,1,0
1486.9803269121137,12,1,1,0,0
848.202193541409,11,1,1,0,0
5230.94522874863,17,1,1,0,0
26262.71231621964,17,0,1,0,0
